100 2449
79 93 1
79 96 1
79 97 1
79 98 1
79 99 1
80 81 1
80 85 1
80 88 1
80 90 1
80 93 1
80 94 1
80 95 1
80 96 1
80 97 1
80 98 1
80 99 1
80 100 1
81 82 1
81 83 1
81 84 1
81 86 1
81 88 1
81 89 1
81 90 1
81 93 1
81 95 1
82 83 1
82 85 1
82 87 1
82 89 1
82 90 1
82 91 1
82 95 1
82 98 1
82 100 1
83 87 1
83 88 1
83 89 1
83 90 1
83 92 1
83 93 1
83 94 1
83 97 1
83 99 1
84 85 1
84 86 1
84 87 1
84 89 1
84 90 1
84 91 1
84 92 1
84 93 1
84 94 1
84 98 1
84 99 1
85 88 1
85 89 1
85 92 1
85 94 1
85 97 1
85 98 1
85 99 1
85 100 1
86 87 1
86 88 1
86 89 1
86 90 1
86 91 1
86 92 1
86 95 1
86 96 1
86 97 1
86 99 1
86 100 1
87 90 1
87 93 1
87 95 1
87 96 1
87 99 1
88 90 1
88 95 1
88 97 1
88 98 1
88 99 1
89 90 1
89 91 1
89 92 1
89 94 1
89 95 1
90 92 1
90 94 1
90 96 1
90 98 1
90 99 1
90 100 1
91 96 1
92 98 1
92 99 1
92 100 1
93 97 1
93 98 1
93 99 1
93 100 1
94 95 1
94 96 1
94 98 1
94 99 1
95 96 1
95 99 1
95 100 1
96 99 1
96 100 1
97 98 1
97 99 1
97 100 1
98 99 1
98 100 1
99 100 1
