200 10026
25 101 1
25 103 1
25 106 1
25 110 1
25 111 1
25 114 1
25 116 1
25 120 1
25 125 1
25 127 1
25 128 1
25 129 1
25 134 1
25 135 1
25 143 1
25 144 1
25 145 1
25 148 1
25 149 1
25 152 1
25 154 1
25 156 1
25 158 1
25 162 1
25 164 1
25 165 1
25 166 1
25 169 1
25 171 1
25 173 1
25 177 1
25 178 1
25 179 1
25 181 1
25 183 1
25 188 1
25 191 1
25 192 1
25 195 1
25 196 1
25 198 1
26 28 1
26 32 1
26 35 1
26 37 1
26 40 1
26 43 1
26 49 1
26 51 1
26 53 1
26 56 1
26 57 1
26 58 1
26 59 1
26 61 1
26 65 1
26 66 1
26 67 1
26 68 1
26 70 1
26 71 1
26 73 1
26 75 1
26 79 1
26 84 1
26 85 1
26 86 1
26 88 1
26 89 1
26 90 1
26 91 1
26 94 1
26 95 1
26 97 1
26 100 1
26 101 1
26 105 1
26 106 1
26 107 1
26 108 1
26 110 1
26 115 1
26 116 1
26 119 1
26 121 1
26 123 1
26 124 1
26 125 1
26 126 1
26 127 1
26 128 1
26 130 1
26 132 1
26 138 1
26 143 1
26 145 1
26 152 1
26 153 1
26 157 1
26 163 1
26 166 1
26 167 1
26 168 1
26 169 1
26 171 1
26 173 1
26 174 1
26 175 1
26 178 1
26 181 1
26 185 1
26 193 1
26 198 1
26 199 1
26 200 1
27 29 1
27 31 1
27 32 1
27 33 1
27 34 1
27 35 1
27 36 1
27 37 1
27 39 1
27 41 1
27 42 1
27 44 1
27 47 1
27 49 1
27 54 1
27 56 1
27 57 1
27 60 1
27 62 1
27 66 1
27 68 1
27 74 1
27 76 1
27 77 1
27 81 1
27 82 1
27 83 1
27 89 1
27 90 1
27 91 1
27 93 1
27 96 1
27 98 1
27 102 1
27 104 1
27 105 1
27 108 1
27 112 1
27 115 1
27 116 1
27 117 1
27 118 1
27 119 1
27 120 1
27 121 1
27 123 1
27 126 1
27 128 1
27 134 1
27 135 1
27 136 1
27 141 1
27 143 1
27 148 1
27 149 1
27 150 1
27 152 1
27 154 1
27 156 1
27 157 1
27 158 1
27 159 1
27 160 1
27 164 1
27 166 1
27 167 1
27 169 1
27 170 1
27 171 1
27 174 1
27 179 1
27 180 1
27 181 1
27 183 1
27 184 1
27 185 1
27 188 1
27 189 1
27 190 1
27 191 1
27 193 1
27 194 1
27 197 1
27 198 1
28 29 1
28 31 1
28 32 1
28 33 1
28 34 1
28 35 1
28 36 1
28 37 1
28 38 1
28 40 1
28 43 1
28 44 1
28 46 1
28 47 1
28 48 1
28 51 1
28 54 1
28 57 1
28 60 1
28 61 1
28 62 1
28 63 1
28 64 1
28 65 1
28 69 1
28 70 1
28 73 1
28 79 1
28 81 1
28 82 1
28 85 1
28 86 1
28 87 1
28 88 1
28 90 1
28 95 1
28 99 1
28 100 1
28 101 1
28 102 1
28 103 1
28 104 1
28 107 1
28 110 1
28 111 1
28 117 1
28 121 1
28 123 1
28 124 1
28 126 1
28 127 1
28 128 1
28 129 1
28 132 1
28 133 1
28 141 1
28 142 1
28 143 1
28 144 1
28 145 1
28 150 1
28 155 1
28 156 1
28 157 1
28 158 1
28 161 1
28 162 1
28 165 1
28 166 1
28 168 1
28 169 1
28 170 1
28 174 1
28 176 1
28 178 1
28 179 1
28 180 1
28 181 1
28 182 1
28 185 1
28 186 1
28 188 1
28 190 1
28 195 1
28 196 1
28 198 1
28 200 1
29 30 1
29 31 1
29 33 1
29 34 1
29 37 1
29 38 1
29 40 1
29 44 1
29 45 1
29 48 1
29 51 1
29 52 1
29 54 1
29 57 1
29 59 1
29 62 1
29 63 1
29 65 1
29 66 1
29 67 1
29 68 1
29 70 1
29 73 1
29 75 1
29 76 1
29 79 1
29 80 1
29 81 1
29 82 1
29 85 1
29 87 1
29 88 1
29 89 1
29 92 1
29 93 1
29 94 1
29 95 1
29 96 1
29 101 1
29 104 1
29 107 1
29 109 1
29 114 1
29 120 1
29 121 1
29 123 1
29 128 1
29 130 1
29 131 1
29 133 1
29 134 1
29 137 1
29 139 1
29 141 1
29 142 1
29 146 1
29 147 1
29 148 1
29 149 1
29 151 1
29 152 1
29 153 1
29 155 1
29 156 1
29 160 1
29 161 1
29 167 1
29 168 1
29 169 1
29 171 1
29 173 1
29 176 1
29 177 1
29 178 1
29 183 1
29 184 1
29 185 1
29 186 1
29 187 1
29 189 1
29 192 1
29 193 1
29 197 1
29 198 1
29 199 1
29 200 1
30 31 1
30 32 1
30 38 1
30 40 1
30 44 1
30 49 1
30 50 1
30 52 1
30 54 1
30 57 1
30 61 1
30 62 1
30 63 1
30 64 1
30 65 1
30 67 1
30 69 1
30 71 1
30 74 1
30 76 1
30 78 1
30 79 1
30 80 1
30 81 1
30 84 1
30 86 1
30 88 1
30 89 1
30 99 1
30 100 1
30 101 1
30 102 1
30 105 1
30 107 1
30 108 1
30 109 1
30 111 1
30 116 1
30 117 1
30 121 1
30 122 1
30 123 1
30 124 1
30 127 1
30 130 1
30 132 1
30 134 1
30 137 1
30 139 1
30 140 1
30 141 1
30 142 1
30 143 1
30 145 1
30 146 1
30 147 1
30 148 1
30 152 1
30 153 1
30 154 1
30 155 1
30 160 1
30 161 1
30 162 1
30 163 1
30 164 1
30 165 1
30 168 1
30 171 1
30 174 1
30 175 1
30 176 1
30 178 1
30 179 1
30 182 1
30 183 1
30 186 1
30 188 1
30 189 1
30 190 1
30 191 1
30 195 1
30 197 1
30 198 1
31 34 1
31 37 1
31 38 1
31 41 1
31 42 1
31 43 1
31 44 1
31 46 1
31 48 1
31 51 1
31 52 1
31 53 1
31 56 1
31 62 1
31 65 1
31 66 1
31 68 1
31 69 1
31 71 1
31 73 1
31 75 1
31 77 1
31 83 1
31 84 1
31 85 1
31 86 1
31 93 1
31 94 1
31 105 1
31 107 1
31 109 1
31 110 1
31 111 1
31 112 1
31 117 1
31 118 1
31 120 1
31 121 1
31 126 1
31 129 1
31 130 1
31 132 1
31 133 1
31 134 1
31 135 1
31 137 1
31 138 1
31 140 1
31 143 1
31 144 1
31 146 1
31 147 1
31 149 1
31 152 1
31 155 1
31 156 1
31 157 1
31 161 1
31 162 1
31 166 1
31 167 1
31 168 1
31 170 1
31 171 1
31 174 1
31 176 1
31 179 1
31 180 1
31 183 1
31 185 1
31 189 1
31 192 1
31 196 1
31 197 1
31 198 1
31 199 1
31 200 1
32 35 1
32 36 1
32 42 1
32 46 1
32 47 1
32 48 1
32 49 1
32 50 1
32 53 1
32 56 1
32 61 1
32 63 1
32 64 1
32 65 1
32 67 1
32 68 1
32 70 1
32 73 1
32 74 1
32 76 1
32 78 1
32 79 1
32 81 1
32 82 1
32 84 1
32 85 1
32 86 1
32 89 1
32 90 1
32 91 1
32 92 1
32 96 1
32 97 1
32 98 1
32 99 1
32 100 1
32 101 1
32 104 1
32 107 1
32 109 1
32 112 1
32 113 1
32 114 1
32 115 1
32 116 1
32 120 1
32 123 1
32 124 1
32 126 1
32 128 1
32 131 1
32 132 1
32 133 1
32 135 1
32 138 1
32 139 1
32 140 1
32 141 1
32 143 1
32 149 1
32 150 1
32 151 1
32 155 1
32 159 1
32 161 1
32 163 1
32 165 1
32 166 1
32 167 1
32 168 1
32 169 1
32 171 1
32 172 1
32 173 1
32 174 1
32 176 1
32 184 1
32 186 1
32 188 1
32 196 1
32 199 1
33 34 1
33 37 1
33 38 1
33 39 1
33 40 1
33 41 1
33 42 1
33 44 1
33 45 1
33 46 1
33 49 1
33 50 1
33 51 1
33 52 1
33 55 1
33 56 1
33 59 1
33 60 1
33 61 1
33 62 1
33 64 1
33 67 1
33 70 1
33 73 1
33 85 1
33 86 1
33 87 1
33 88 1
33 89 1
33 90 1
33 93 1
33 94 1
33 96 1
33 98 1
33 101 1
33 102 1
33 107 1
33 108 1
33 109 1
33 110 1
33 111 1
33 112 1
33 115 1
33 116 1
33 117 1
33 118 1
33 119 1
33 121 1
33 122 1
33 123 1
33 129 1
33 130 1
33 131 1
33 133 1
33 134 1
33 138 1
33 139 1
33 140 1
33 144 1
33 145 1
33 146 1
33 147 1
33 155 1
33 156 1
33 157 1
33 158 1
33 159 1
33 160 1
33 163 1
33 164 1
33 170 1
33 171 1
33 173 1
33 175 1
33 176 1
33 177 1
33 181 1
33 182 1
33 183 1
33 184 1
33 186 1
33 190 1
33 193 1
33 195 1
33 196 1
33 198 1
34 36 1
34 38 1
34 39 1
34 40 1
34 45 1
34 46 1
34 47 1
34 49 1
34 51 1
34 54 1
34 55 1
34 56 1
34 59 1
34 61 1
34 62 1
34 65 1
34 66 1
34 68 1
34 71 1
34 72 1
34 74 1
34 78 1
34 80 1
34 81 1
34 82 1
34 85 1
34 86 1
34 94 1
34 96 1
34 98 1
34 101 1
34 102 1
34 104 1
34 105 1
34 107 1
34 108 1
34 111 1
34 114 1
34 116 1
34 119 1
34 120 1
34 123 1
34 124 1
34 127 1
34 128 1
34 131 1
34 132 1
34 133 1
34 135 1
34 136 1
34 137 1
34 138 1
34 141 1
34 143 1
34 144 1
34 145 1
34 146 1
34 148 1
34 149 1
34 150 1
34 152 1
34 155 1
34 156 1
34 160 1
34 163 1
34 165 1
34 166 1
34 168 1
34 170 1
34 173 1
34 181 1
34 185 1
34 187 1
34 188 1
34 190 1
34 192 1
34 193 1
34 194 1
34 197 1
34 199 1
34 200 1
35 39 1
35 40 1
35 42 1
35 43 1
35 44 1
35 45 1
35 47 1
35 48 1
35 49 1
35 52 1
35 53 1
35 55 1
35 57 1
35 62 1
35 63 1
35 65 1
35 70 1
35 73 1
35 74 1
35 75 1
35 76 1
35 77 1
35 80 1
35 83 1
35 84 1
35 85 1
35 88 1
35 89 1
35 90 1
35 91 1
35 93 1
35 94 1
35 95 1
35 96 1
35 97 1
35 98 1
35 100 1
35 101 1
35 105 1
35 106 1
35 110 1
35 113 1
35 114 1
35 117 1
35 119 1
35 120 1
35 121 1
35 125 1
35 128 1
35 131 1
35 132 1
35 135 1
35 136 1
35 137 1
35 140 1
35 141 1
35 142 1
35 144 1
35 146 1
35 148 1
35 149 1
35 151 1
35 152 1
35 155 1
35 157 1
35 158 1
35 159 1
35 161 1
35 165 1
35 166 1
35 170 1
35 173 1
35 174 1
35 175 1
35 177 1
35 181 1
35 182 1
35 184 1
35 187 1
35 189 1
35 190 1
35 193 1
35 197 1
35 198 1
35 200 1
36 37 1
36 39 1
36 40 1
36 41 1
36 44 1
36 45 1
36 47 1
36 48 1
36 51 1
36 54 1
36 55 1
36 56 1
36 60 1
36 63 1
36 65 1
36 66 1
36 68 1
36 69 1
36 71 1
36 74 1
36 75 1
36 78 1
36 79 1
36 81 1
36 82 1
36 89 1
36 90 1
36 91 1
36 92 1
36 94 1
36 96 1
36 97 1
36 100 1
36 102 1
36 104 1
36 106 1
36 107 1
36 110 1
36 113 1
36 115 1
36 118 1
36 123 1
36 124 1
36 127 1
36 128 1
36 130 1
36 131 1
36 132 1
36 134 1
36 135 1
36 137 1
36 138 1
36 140 1
36 141 1
36 142 1
36 143 1
36 144 1
36 145 1
36 146 1
36 147 1
36 151 1
36 153 1
36 157 1
36 158 1
36 160 1
36 163 1
36 165 1
36 168 1
36 169 1
36 173 1
36 174 1
36 175 1
36 180 1
36 181 1
36 184 1
36 186 1
36 187 1
36 190 1
36 193 1
36 195 1
36 198 1
36 200 1
37 38 1
37 39 1
37 40 1
37 41 1
37 43 1
37 44 1
37 48 1
37 52 1
37 55 1
37 56 1
37 57 1
37 58 1
37 59 1
37 65 1
37 68 1
37 69 1
37 72 1
37 76 1
37 78 1
37 80 1
37 81 1
37 82 1
37 88 1
37 91 1
37 92 1
37 93 1
37 94 1
37 95 1
37 97 1
37 98 1
37 99 1
37 101 1
37 102 1
37 103 1
37 105 1
37 107 1
37 115 1
37 116 1
37 117 1
37 118 1
37 120 1
37 121 1
37 122 1
37 123 1
37 124 1
37 126 1
37 127 1
37 128 1
37 130 1
37 135 1
37 138 1
37 139 1
37 140 1
37 142 1
37 143 1
37 146 1
37 148 1
37 151 1
37 152 1
37 154 1
37 155 1
37 156 1
37 157 1
37 158 1
37 160 1
37 163 1
37 165 1
37 166 1
37 167 1
37 169 1
37 171 1
37 173 1
37 175 1
37 176 1
37 177 1
37 180 1
37 185 1
37 188 1
37 189 1
37 192 1
37 194 1
37 195 1
37 198 1
37 199 1
38 40 1
38 41 1
38 43 1
38 46 1
38 48 1
38 51 1
38 52 1
38 53 1
38 56 1
38 57 1
38 58 1
38 59 1
38 61 1
38 63 1
38 64 1
38 66 1
38 67 1
38 68 1
38 69 1
38 72 1
38 73 1
38 75 1
38 76 1
38 79 1
38 80 1
38 81 1
38 83 1
38 85 1
38 86 1
38 87 1
38 94 1
38 98 1
38 99 1
38 100 1
38 102 1
38 104 1
38 108 1
38 111 1
38 112 1
38 117 1
38 120 1
38 124 1
38 125 1
38 127 1
38 128 1
38 131 1
38 133 1
38 134 1
38 135 1
38 137 1
38 141 1
38 143 1
38 145 1
38 147 1
38 148 1
38 150 1
38 151 1
38 152 1
38 153 1
38 154 1
38 155 1
38 156 1
38 157 1
38 159 1
38 161 1
38 162 1
38 164 1
38 166 1
38 168 1
38 172 1
38 173 1
38 175 1
38 176 1
38 177 1
38 178 1
38 179 1
38 180 1
38 181 1
38 182 1
38 183 1
38 184 1
38 187 1
38 188 1
38 190 1
38 192 1
38 194 1
38 195 1
38 197 1
38 199 1
39 40 1
39 41 1
39 42 1
39 45 1
39 46 1
39 47 1
39 48 1
39 54 1
39 55 1
39 57 1
39 59 1
39 61 1
39 62 1
39 65 1
39 69 1
39 76 1
39 77 1
39 78 1
39 80 1
39 81 1
39 83 1
39 88 1
39 89 1
39 90 1
39 91 1
39 94 1
39 95 1
39 98 1
39 99 1
39 101 1
39 105 1
39 106 1
39 109 1
39 110 1
39 111 1
39 112 1
39 113 1
39 114 1
39 116 1
39 117 1
39 118 1
39 119 1
39 120 1
39 123 1
39 125 1
39 127 1
39 128 1
39 129 1
39 132 1
39 133 1
39 137 1
39 138 1
39 141 1
39 143 1
39 145 1
39 146 1
39 148 1
39 149 1
39 150 1
39 151 1
39 152 1
39 155 1
39 157 1
39 158 1
39 160 1
39 161 1
39 162 1
39 166 1
39 169 1
39 170 1
39 171 1
39 174 1
39 175 1
39 176 1
39 178 1
39 179 1
39 181 1
39 183 1
39 187 1
39 190 1
39 192 1
39 195 1
39 197 1
39 198 1
39 199 1
40 42 1
40 44 1
40 45 1
40 46 1
40 48 1
40 49 1
40 50 1
40 53 1
40 54 1
40 58 1
40 61 1
40 63 1
40 65 1
40 66 1
40 68 1
40 69 1
40 72 1
40 75 1
40 77 1
40 79 1
40 83 1
40 84 1
40 87 1
40 88 1
40 89 1
40 91 1
40 92 1
40 93 1
40 94 1
40 95 1
40 96 1
40 97 1
40 99 1
40 100 1
40 106 1
40 107 1
40 110 1
40 111 1
40 114 1
40 116 1
40 118 1
40 120 1
40 121 1
40 125 1
40 127 1
40 129 1
40 130 1
40 132 1
40 133 1
40 134 1
40 137 1
40 140 1
40 142 1
40 144 1
40 146 1
40 149 1
40 156 1
40 158 1
40 161 1
40 162 1
40 163 1
40 164 1
40 167 1
40 169 1
40 170 1
40 174 1
40 175 1
40 176 1
40 177 1
40 178 1
40 180 1
40 181 1
40 182 1
40 186 1
40 189 1
40 190 1
40 191 1
40 193 1
40 194 1
40 199 1
41 44 1
41 46 1
41 47 1
41 49 1
41 53 1
41 55 1
41 60 1
41 66 1
41 67 1
41 68 1
41 70 1
41 71 1
41 72 1
41 73 1
41 74 1
41 79 1
41 81 1
41 82 1
41 83 1
41 85 1
41 86 1
41 88 1
41 89 1
41 91 1
41 92 1
41 97 1
41 99 1
41 101 1
41 102 1
41 103 1
41 104 1
41 109 1
41 110 1
41 111 1
41 113 1
41 114 1
41 117 1
41 119 1
41 120 1
41 121 1
41 124 1
41 125 1
41 127 1
41 128 1
41 129 1
41 130 1
41 132 1
41 134 1
41 136 1
41 137 1
41 139 1
41 140 1
41 141 1
41 143 1
41 144 1
41 147 1
41 149 1
41 155 1
41 159 1
41 162 1
41 163 1
41 165 1
41 166 1
41 167 1
41 171 1
41 173 1
41 174 1
41 176 1
41 185 1
41 188 1
41 190 1
41 191 1
41 192 1
41 193 1
41 196 1
41 197 1
41 198 1
41 199 1
42 44 1
42 48 1
42 52 1
42 53 1
42 57 1
42 59 1
42 60 1
42 62 1
42 64 1
42 65 1
42 69 1
42 71 1
42 73 1
42 74 1
42 75 1
42 76 1
42 77 1
42 78 1
42 80 1
42 81 1
42 83 1
42 84 1
42 85 1
42 86 1
42 87 1
42 88 1
42 89 1
42 90 1
42 94 1
42 95 1
42 96 1
42 98 1
42 99 1
42 105 1
42 106 1
42 107 1
42 108 1
42 109 1
42 110 1
42 111 1
42 115 1
42 117 1
42 118 1
42 120 1
42 121 1
42 122 1
42 125 1
42 128 1
42 129 1
42 131 1
42 133 1
42 134 1
42 135 1
42 136 1
42 143 1
42 144 1
42 147 1
42 148 1
42 153 1
42 154 1
42 156 1
42 158 1
42 159 1
42 160 1
42 161 1
42 163 1
42 164 1
42 166 1
42 167 1
42 169 1
42 170 1
42 171 1
42 173 1
42 174 1
42 181 1
42 184 1
42 186 1
42 187 1
42 188 1
42 190 1
42 194 1
42 197 1
42 198 1
42 199 1
42 200 1
43 48 1
43 49 1
43 51 1
43 52 1
43 53 1
43 57 1
43 62 1
43 64 1
43 65 1
43 68 1
43 69 1
43 74 1
43 77 1
43 80 1
43 82 1
43 84 1
43 86 1
43 89 1
43 92 1
43 93 1
43 94 1
43 95 1
43 96 1
43 97 1
43 98 1
43 99 1
43 100 1
43 103 1
43 104 1
43 106 1
43 108 1
43 110 1
43 113 1
43 117 1
43 120 1
43 124 1
43 126 1
43 128 1
43 129 1
43 131 1
43 132 1
43 134 1
43 136 1
43 139 1
43 140 1
43 142 1
43 145 1
43 147 1
43 149 1
43 152 1
43 155 1
43 157 1
43 160 1
43 162 1
43 164 1
43 165 1
43 166 1
43 168 1
43 169 1
43 170 1
43 174 1
43 182 1
43 183 1
43 184 1
43 188 1
43 189 1
43 190 1
43 191 1
43 194 1
43 195 1
43 198 1
43 199 1
44 45 1
44 47 1
44 48 1
44 51 1
44 54 1
44 55 1
44 56 1
44 57 1
44 59 1
44 61 1
44 62 1
44 63 1
44 64 1
44 67 1
44 76 1
44 78 1
44 81 1
44 82 1
44 83 1
44 84 1
44 86 1
44 90 1
44 93 1
44 95 1
44 97 1
44 98 1
44 99 1
44 100 1
44 101 1
44 102 1
44 103 1
44 105 1
44 106 1
44 107 1
44 108 1
44 110 1
44 111 1
44 113 1
44 114 1
44 121 1
44 125 1
44 127 1
44 128 1
44 129 1
44 130 1
44 131 1
44 132 1
44 133 1
44 134 1
44 137 1
44 144 1
44 145 1
44 147 1
44 151 1
44 155 1
44 157 1
44 159 1
44 162 1
44 163 1
44 164 1
44 168 1
44 169 1
44 172 1
44 173 1
44 176 1
44 178 1
44 179 1
44 180 1
44 181 1
44 183 1
44 184 1
44 185 1
44 186 1
44 187 1
44 188 1
44 192 1
44 193 1
44 194 1
44 197 1
44 200 1
45 46 1
45 49 1
45 52 1
45 54 1
45 56 1
45 57 1
45 58 1
45 60 1
45 61 1
45 62 1
45 63 1
45 64 1
45 66 1
45 68 1
45 69 1
45 71 1
45 72 1
45 74 1
45 76 1
45 77 1
45 78 1
45 80 1
45 82 1
45 83 1
45 84 1
45 87 1
45 92 1
45 93 1
45 94 1
45 95 1
45 97 1
45 99 1
45 101 1
45 102 1
45 103 1
45 104 1
45 105 1
45 108 1
45 109 1
45 111 1
45 113 1
45 115 1
45 118 1
45 119 1
45 120 1
45 121 1
45 122 1
45 124 1
45 126 1
45 127 1
45 128 1
45 137 1
45 138 1
45 140 1
45 141 1
45 144 1
45 145 1
45 146 1
45 147 1
45 152 1
45 153 1
45 154 1
45 156 1
45 158 1
45 159 1
45 160 1
45 161 1
45 164 1
45 165 1
45 167 1
45 168 1
45 169 1
45 170 1
45 171 1
45 173 1
45 176 1
45 177 1
45 178 1
45 180 1
45 181 1
45 184 1
45 185 1
45 186 1
45 191 1
45 192 1
45 193 1
45 194 1
45 196 1
45 197 1
45 200 1
46 47 1
46 48 1
46 50 1
46 51 1
46 53 1
46 55 1
46 57 1
46 61 1
46 64 1
46 67 1
46 68 1
46 71 1
46 73 1
46 74 1
46 76 1
46 78 1
46 79 1
46 82 1
46 83 1
46 86 1
46 87 1
46 88 1
46 93 1
46 97 1
46 98 1
46 101 1
46 102 1
46 106 1
46 107 1
46 108 1
46 109 1
46 113 1
46 115 1
46 116 1
46 118 1
46 119 1
46 120 1
46 121 1
46 122 1
46 124 1
46 126 1
46 128 1
46 129 1
46 130 1
46 131 1
46 132 1
46 133 1
46 134 1
46 135 1
46 136 1
46 138 1
46 141 1
46 146 1
46 147 1
46 149 1
46 150 1
46 154 1
46 155 1
46 156 1
46 162 1
46 167 1
46 168 1
46 170 1
46 173 1
46 175 1
46 177 1
46 178 1
46 180 1
46 183 1
46 184 1
46 186 1
46 189 1
46 190 1
46 193 1
46 194 1
46 195 1
46 196 1
46 197 1
46 198 1
47 48 1
47 49 1
47 51 1
47 52 1
47 53 1
47 54 1
47 59 1
47 60 1
47 61 1
47 63 1
47 64 1
47 66 1
47 67 1
47 68 1
47 69 1
47 71 1
47 72 1
47 73 1
47 74 1
47 75 1
47 77 1
47 79 1
47 81 1
47 82 1
47 83 1
47 86 1
47 87 1
47 89 1
47 91 1
47 92 1
47 93 1
47 98 1
47 99 1
47 100 1
47 105 1
47 106 1
47 107 1
47 108 1
47 109 1
47 111 1
47 112 1
47 113 1
47 117 1
47 118 1
47 119 1
47 121 1
47 122 1
47 123 1
47 126 1
47 127 1
47 131 1
47 134 1
47 136 1
47 139 1
47 144 1
47 149 1
47 150 1
47 152 1
47 153 1
47 155 1
47 156 1
47 157 1
47 159 1
47 161 1
47 164 1
47 170 1
47 172 1
47 173 1
47 174 1
47 175 1
47 178 1
47 182 1
47 186 1
47 188 1
47 190 1
47 191 1
47 194 1
47 198 1
47 199 1
47 200 1
48 53 1
48 54 1
48 55 1
48 59 1
48 60 1
48 64 1
48 67 1
48 69 1
48 71 1
48 74 1
48 78 1
48 82 1
48 83 1
48 84 1
48 85 1
48 87 1
48 89 1
48 90 1
48 93 1
48 95 1
48 96 1
48 97 1
48 98 1
48 102 1
48 103 1
48 104 1
48 111 1
48 113 1
48 114 1
48 118 1
48 120 1
48 121 1
48 122 1
48 128 1
48 132 1
48 133 1
48 138 1
48 139 1
48 140 1
48 141 1
48 143 1
48 144 1
48 149 1
48 152 1
48 156 1
48 157 1
48 159 1
48 160 1
48 163 1
48 164 1
48 168 1
48 169 1
48 171 1
48 172 1
48 173 1
48 175 1
48 176 1
48 178 1
48 181 1
48 184 1
48 185 1
48 190 1
48 191 1
48 193 1
48 195 1
48 196 1
48 198 1
48 199 1
48 200 1
49 53 1
49 54 1
49 59 1
49 60 1
49 61 1
49 62 1
49 63 1
49 65 1
49 66 1
49 67 1
49 68 1
49 71 1
49 74 1
49 76 1
49 78 1
49 79 1
49 81 1
49 82 1
49 84 1
49 85 1
49 86 1
49 90 1
49 91 1
49 92 1
49 93 1
49 94 1
49 95 1
49 97 1
49 100 1
49 101 1
49 104 1
49 107 1
49 108 1
49 114 1
49 115 1
49 117 1
49 118 1
49 121 1
49 122 1
49 123 1
49 124 1
49 125 1
49 126 1
49 128 1
49 129 1
49 130 1
49 131 1
49 132 1
49 141 1
49 147 1
49 148 1
49 149 1
49 151 1
49 152 1
49 155 1
49 156 1
49 157 1
49 158 1
49 160 1
49 161 1
49 162 1
49 167 1
49 168 1
49 169 1
49 171 1
49 172 1
49 173 1
49 174 1
49 175 1
49 178 1
49 182 1
49 189 1
49 192 1
49 194 1
49 196 1
49 197 1
49 198 1
50 51 1
50 54 1
50 56 1
50 59 1
50 60 1
50 63 1
50 64 1
50 65 1
50 66 1
50 67 1
50 69 1
50 70 1
50 74 1
50 78 1
50 79 1
50 81 1
50 82 1
50 83 1
50 86 1
50 88 1
50 92 1
50 93 1
50 97 1
50 99 1
50 100 1
50 101 1
50 103 1
50 107 1
50 109 1
50 111 1
50 115 1
50 116 1
50 117 1
50 118 1
50 119 1
50 121 1
50 122 1
50 123 1
50 128 1
50 129 1
50 130 1
50 131 1
50 139 1
50 140 1
50 142 1
50 144 1
50 148 1
50 149 1
50 150 1
50 152 1
50 153 1
50 154 1
50 155 1
50 156 1
50 157 1
50 158 1
50 161 1
50 163 1
50 169 1
50 171 1
50 172 1
50 174 1
50 175 1
50 179 1
50 183 1
50 185 1
50 189 1
50 190 1
50 191 1
50 193 1
50 195 1
50 198 1
50 199 1
50 200 1
51 52 1
51 53 1
51 54 1
51 55 1
51 56 1
51 60 1
51 61 1
51 65 1
51 67 1
51 69 1
51 70 1
51 71 1
51 77 1
51 78 1
51 79 1
51 81 1
51 83 1
51 84 1
51 88 1
51 89 1
51 90 1
51 92 1
51 93 1
51 96 1
51 99 1
51 100 1
51 102 1
51 103 1
51 104 1
51 105 1
51 106 1
51 107 1
51 109 1
51 110 1
51 111 1
51 112 1
51 113 1
51 114 1
51 115 1
51 117 1
51 118 1
51 119 1
51 120 1
51 121 1
51 122 1
51 123 1
51 125 1
51 127 1
51 129 1
51 132 1
51 134 1
51 137 1
51 142 1
51 145 1
51 146 1
51 148 1
51 149 1
51 150 1
51 154 1
51 156 1
51 157 1
51 158 1
51 159 1
51 160 1
51 161 1
51 162 1
51 164 1
51 166 1
51 169 1
51 174 1
51 175 1
51 178 1
51 179 1
51 181 1
51 184 1
51 185 1
51 186 1
51 188 1
51 189 1
51 190 1
51 191 1
51 192 1
51 194 1
51 195 1
51 198 1
52 53 1
52 56 1
52 57 1
52 62 1
52 67 1
52 72 1
52 77 1
52 78 1
52 79 1
52 80 1
52 82 1
52 84 1
52 85 1
52 86 1
52 90 1
52 91 1
52 93 1
52 96 1
52 98 1
52 101 1
52 104 1
52 107 1
52 109 1
52 111 1
52 113 1
52 114 1
52 115 1
52 117 1
52 119 1
52 121 1
52 122 1
52 125 1
52 126 1
52 129 1
52 130 1
52 131 1
52 135 1
52 140 1
52 142 1
52 146 1
52 147 1
52 148 1
52 149 1
52 150 1
52 151 1
52 154 1
52 156 1
52 157 1
52 158 1
52 161 1
52 163 1
52 164 1
52 172 1
52 174 1
52 184 1
52 188 1
52 191 1
52 193 1
52 196 1
52 197 1
52 198 1
52 199 1
53 59 1
53 60 1
53 61 1
53 62 1
53 64 1
53 65 1
53 66 1
53 67 1
53 68 1
53 69 1
53 71 1
53 74 1
53 76 1
53 77 1
53 81 1
53 82 1
53 83 1
53 84 1
53 86 1
53 91 1
53 92 1
53 93 1
53 95 1
53 99 1
53 100 1
53 104 1
53 109 1
53 110 1
53 111 1
53 112 1
53 115 1
53 117 1
53 118 1
53 119 1
53 120 1
53 122 1
53 123 1
53 129 1
53 131 1
53 133 1
53 134 1
53 135 1
53 138 1
53 141 1
53 142 1
53 143 1
53 145 1
53 146 1
53 149 1
53 154 1
53 156 1
53 157 1
53 158 1
53 163 1
53 164 1
53 165 1
53 166 1
53 167 1
53 169 1
53 170 1
53 172 1
53 178 1
53 179 1
53 182 1
53 184 1
53 186 1
53 188 1
53 191 1
53 195 1
53 197 1
53 198 1
54 59 1
54 60 1
54 62 1
54 65 1
54 68 1
54 69 1
54 74 1
54 75 1
54 77 1
54 79 1
54 80 1
54 82 1
54 86 1
54 89 1
54 92 1
54 94 1
54 97 1
54 99 1
54 100 1
54 101 1
54 103 1
54 106 1
54 109 1
54 111 1
54 112 1
54 113 1
54 114 1
54 117 1
54 119 1
54 121 1
54 122 1
54 123 1
54 125 1
54 126 1
54 130 1
54 131 1
54 132 1
54 133 1
54 134 1
54 136 1
54 137 1
54 138 1
54 139 1
54 141 1
